Material_ID,Material_Name,Category,Current_Stock,Safety_Stock,Unit_Price,Lead_Time_Days,Supplier_Rating,Last_Order_Quantity,Warehouse_Location,Reorder_Point,ABC_Classification,Seasonal_Factor,Quality_Score,Storage_Cost
249,Material_0249,B,114.79953702642668,144.50205941489233,,5.0,2.8046560147503836,8.005781502954774,South,60.59166840874944,C,1.1386253991024256,44.08449828398649,18.00657855364604
250,Material_0250,C,105.54508371084621,188.11498188811754,13.74752716723657,7.0,3.4145780980239513,23.753206083165,West,104.00980913547463,A,0.6610741780694687,99.98504381136283,16.268841562132174
251,Material_0251,C,74.2492665945636,214.49113031954582,11.412306977570672,11.0,4.582080481523304,57.55805963078765,South,84.14841169922866,C,1.4804488986363928,64.54040827058736,5.525856875467624
252,Material_0252,C,121.00929638226974,202.5965781433619,27.42227424922312,4.0,,12.965645922196698,East,43.15937645521863,C,1.2039859218646631,,
253,Material_0253,C,82.73086521286677,215.59858117485572,27.515921261624104,8.0,4.561688815116661,27.49690248008052,West,90.43349298343493,C,1.2533775452463685,83.16373234524332,
254,Material_0254,A,103.66029443936084,179.68509964287568,13.434716230304636,4.0,2.080019985860056,40.74823697917831,East,67.6896830001273,B,0.5657767034111446,98.05144950515282,
255,Material_0255,A,122.41387644485097,153.0173455560637,31.427324307392144,4.0,1.1399299532322513,109.72802902692136,East,74.21127618703815,B,,66.34308204805303,14.154990749997385
256,Material_0256,C,68.73709401929061,85.92136752411326,14.646642604102222,9.0,,19.731488820016203,North,80.1638966839348,C,1.2747234292206013,35.045817797596015,
257,Material_0257,B,134.47819978857027,140.15750047480205,22.795943854575174,7.0,2.1148293824828346,7.168020743057829,East,64.14104994027808,C,1.1717727263622297,77.64744046833249,2.9175958676630467
258,Material_0258,A,78.90470724622338,116.27013618735234,30.270450520014226,,4.637441306899872,33.59592812141221,North,116.06075725788705,B,0.7919096137903436,52.66760763238943,4.252939608378811
259,Material_0259,C,98.95034528509115,236.83770869991255,19.7507944854245,7.0,3.5969709313518825,68.66330033189185,North,50.13364549463159,A,0.9896900421608815,,8.217197531555549
260,Material_0260,A,114.37165400216523,142.96456750270653,25.213270323991566,9.0,1.326815838408915,5.81881261622782,North,81.13374954596877,B,,97.35424166975108,15.47493646183856
261,Material_0261,A,81.19098826636699,154.92819227137943,15.514656814413955,5.0,1.5415143840444046,,North,87.62703162309832,C,0.9715870664591526,90.42790817385529,
262,Material_0262,B,154.37345673990785,172.0594150416187,18.20628216246767,5.0,1.6227045021679016,1.0,,80.82425550056004,B,,23.265184077925948,20.894580273137304
263,Material_0263,C,121.23255806366427,151.74409785489814,18.120978215487064,5.0,3.5216869926756926,1.7067607579839292,South,76.18028383044057,C,,34.08980879692795,23.256330503983477
264,Material_0264,C,83.12599672317197,217.80204161723012,13.828211634603203,8.0,3.9416561020280123,32.981110099895325,North,72.45973434026419,C,0.6626004084036986,,24.45092542210879
265,Material_0265,B,118.97223217166562,125.09402553062192,18.386430476467392,6.0,,17.705148297787503,West,63.9364010840406,C,0.730054367746897,,6.668562473683962
266,Material_0266,B,129.17663348880188,157.78429820948972,9.259877786493453,8.0,4.762546203224972,,North,63.5817368365432,C,0.5765686418201162,81.5142853758825,9.922937314444617
267,Material_0267,C,118.65429886651589,120.30117657207808,15.711974465142903,8.0,1.806818229545767,46.08455263547875,South,103.17086902535561,B,1.4199013664369213,84.62103973252437,5.0541632255220925
268,Material_0268,C,52.89325840328631,97.19909955117177,17.419011998556925,8.0,2.2390899388961962,,West,71.16506553006151,C,1.0304106879754034,98.97735389659712,7.28533939205933
269,Material_0269,B,78.18588472525394,125.52923636378858,17.670739282688587,7.0,1.9612915229793226,26.206973977020358,West,122.64371333612758,C,0.8967419712627397,92.68999611594644,
270,Material_0270,A,92.57444093345485,148.51852811806353,17.800940216675755,6.0,2.435046269864551,,South,93.37880637591536,C,1.035029212768784,,3.0577739205506322
271,Material_0271,A,97.76699712699862,132.8279110193096,19.474733356223492,10.0,,2.0639607438037855,West,26.6474057078715,B,1.1282932284815526,47.185501292574635,9.247276109167672
272,Material_0272,B,118.62016292652034,122.30316080504576,25.5265926818657,10.0,3.300450267757446,111.64985292889256,South,97.66518032455132,C,1.421878793369349,,
273,Material_0273,A,74.99784116250133,93.74730145312665,31.101577366101356,10.0,3.9527675892979963,318.9492533549655,East,78.93680388554836,B,,21.673524251185324,13.765283772973378
274,Material_0274,B,59.939669238696965,146.6757770948522,14.514053494637523,5.0,2.960476944507128,10.013307606406974,East,52.200965052323525,B,0.7955524986352176,96.43453595591845,14.007001967263095
275,Material_0275,A,71.84894803100792,89.8111850387599,11.005548693561751,9.0,1.1154316533444981,6.413432673761081,North,106.08510399651925,C,1.4757893363441146,40.09057076961462,8.338631588974048
276,Material_0276,A,118.3175723585147,180.4022385475841,11.929064220882465,4.0,1.2567819439912573,7.749570358141289,North,71.28166133092944,C,,,
277,Material_0277,C,116.79371343793119,153.29759011738014,15.743042779614733,10.0,3.151692125071543,54.0917496293895,North,69.58135279436434,C,0.5225616507573276,91.44245158747816,7.3205224340867945
278,Material_0278,C,73.35835201712223,91.69794002140279,16.844755146788316,5.0,3.8751561392801026,54.152821313790334,North,87.50380033884586,B,0.6476434926371588,,
279,Material_0279,A,125.01766463646712,137.63163691800546,13.667243259985492,11.0,1.861322110114926,94.16879750911798,South,102.85660679112469,C,0.526338701748552,68.83959162482428,3.388391253707099
280,Material_0280,A,113.7754023768531,119.91374377637668,10.505948997100331,11.0,3.887638295969216,69.6813365533597,East,82.26830396396316,B,,97.98657706555562,
281,Material_0281,C,97.89502865624058,162.7669804167672,15.989617194660829,5.0,4.24266309393405,29.86364648180434,South,80.83638695790678,C,,27.472360887186998,
282,Material_0282,C,50.17117199452026,203.61801784092577,21.992760038928438,5.0,2.647589913448445,47.44784565257481,West,66.06267971093493,B,1.423542756936226,72.55750497194086,14.995903149696943
283,Material_0283,C,59.99448097133618,74.99310121417022,27.045340433632955,9.0,3.9856769313764198,58.283245634657355,West,102.51513698064203,C,1.4958862757597158,62.972597467465505,2.3866894974884962
284,Material_0284,B,106.23063061489333,154.6010431658967,15.199894293390415,8.0,2.6161198013138396,35.94750867395781,West,82.46101573117559,C,1.0998412211431141,62.556511586752315,3.573037414844182
285,Material_0285,A,108.1473651158612,143.59468817733438,16.338120999816656,6.0,3.71340251782008,32.27988780869736,West,75.49113745166,B,0.5331963150655618,91.96880616775344,
286,Material_0286,C,61.69754272539072,176.85360305801862,12.6372758282793,1.0,4.055988197278172,51.795601097767154,West,73.00986246082459,B,0.581591630386927,26.602735736353054,
287,Material_0287,A,67.56830378775213,158.52786512950757,19.772269283975834,7.0,4.967706473232443,40.76286498744796,East,100.53651191174112,C,0.9815890551078778,69.55034795648318,22.354721112614303
288,Material_0288,B,95.93698138435781,119.92122673044724,13.14163826392334,9.0,2.3815866482543844,51.63312487989151,South,74.75352807401744,C,0.906172012911486,,4.458573471880814
289,Material_0289,B,98.81334538430035,137.23784257333529,26.75078735178925,6.0,2.644163122298446,47.447769763430195,West,100.58795236270643,C,1.1061773057817677,99.14588646116492,4.021739332473239
290,Material_0290,C,94.52717258228836,118.15896572786045,8.224082613127726,12.0,1.6624802376406853,63.505017901125086,North,70.56850593286927,C,0.938847809711364,77.97148547078085,23.344075806715505
291,Material_0291,B,100.84955128391384,193.04028554394392,16.779957424742424,6.0,1.8162922336072276,51.47346265242045,East,94.4461096756548,B,,,2.0896345713998543
292,Material_0292,A,100.89268418487235,150.8524659468777,23.348988627884236,7.0,,,North,84.14192360684724,B,1.0347397154135112,84.07227360895824,9.030897200413737
293,Material_0293,C,128.14851417927994,226.04762743012031,22.019254126237744,3.0,4.668182360617904,57.25325710118268,East,60.98490022832088,B,,7.265862977842572,2.981468624992493
294,Material_0294,A,84.51865815347878,147.57356744741517,77.20906187868322,11.0,2.578419806644962,29.844778128330606,East,78.26047804746551,A,1.3964852726424966,78.50367465524965,6.567474743003484
295,Material_0295,A,102.8836233082295,121.66372932358149,23.924427599904973,6.0,1.719377787342165,13.831912427741578,North,36.187941671977256,C,0.6468718758332074,91.33486345491839,1.8157271104890458
296,Material_0296,B,86.13174133884873,89.45142429548692,12.157821427676874,9.0,,1.0,North,65.11920317936297,A,0.7297346541185286,73.38580597422826,7.951468672713741
297,Material_0297,B,62.299530359809765,77.8744129497622,,4.0,,41.0449535815002,West,48.44387189480706,C,0.6073186604740151,34.03575154347721,2.212360579537159
298,Material_0298,B,69.30764982382433,86.63456227978041,8.263736394582484,7.0,2.1626013174614735,44.659875565460254,North,119.95000186359349,C,0.6396383992299123,92.45233346459881,19.01523688971045
299,Material_0299,B,106.66401314901138,160.68506604045933,19.292185650604566,8.0,1.934316332487465,,South,48.67938767966775,C,1.0125839669342331,,0.7861304237021856
300,Material_0300,B,85.63754135009569,170.34900092919736,13.24303788238131,7.0,3.9439379550283182,22.42998357891149,East,131.71581254435955,C,0.821179258967464,94.40573864106544,
301,Material_0301,C,69.40189753497172,86.75237191871466,31.743727214746393,7.0,,25.054759487116907,East,90.28559065336965,B,,86.16518638685363,2.5980161874293546
302,Material_0302,A,73.16178093341489,185.80153256304462,15.259921210472163,8.0,3.1569221093459325,11.269778093262424,West,69.62265664093958,C,1.4824898317940618,,1.3925147614535112
303,Material_0303,A,94.39385067515923,130.6775579326624,18.946458776295128,8.0,4.1750672281190155,3.657268446869652,East,96.12720201241652,A,0.6567043477959481,61.73871918602122,3.1531495893987316
304,Material_0304,A,86.80806825177476,155.87172047942198,14.617523946848245,4.0,2.064913145269873,74.097218362515,North,67.10970561680901,A,1.0408120707980757,30.070152499903024,14.80530044320169
305,Material_0305,A,143.409336530612,214.48882513021698,47.914859519699924,6.0,3.4131660424480694,14.362845764816376,East,51.80902239184783,C,,79.38933653889721,3.8974527929738247
306,Material_0306,B,105.89664329534725,185.87357263462127,17.105133394058935,5.0,3.675600422474471,46.94022132104971,East,81.58140536417656,A,0.8184963132638786,79.20000511483322,4.329516174986836
307,Material_0307,A,130.95533618405904,139.2587740837667,50.213229193941224,6.0,3.62009878562036,58.201245273077305,North,94.00145392652482,C,1.0275259236745986,81.43239652199807,22.884926725848025
308,Material_0308,C,55.43318880889084,114.3523109833885,30.176874350440524,7.0,2.783398536794871,31.86071856197954,,105.56821790523776,C,,54.670561186107335,2.1780476798544153
309,Material_0309,C,51.14190715746224,63.9273839468278,25.560121005374086,5.0,2.386311951503117,,East,89.95460219117984,C,,,11.706152249024402
310,Material_0310,A,96.98709378424256,121.23386723030319,24.151985056056596,9.0,4.343696292111254,29.33090308741773,South,69.41308952661338,B,0.5649066962146698,,16.479379924244583
311,Material_0311,A,102.46851967826272,141.5547904468922,24.45656407239616,5.0,4.033783827999457,16.767247225612948,North,107.72552164161645,C,0.8881614479603169,48.390261917366246,12.64941492365072
312,Material_0312,C,88.41025513116212,110.51281891395264,7.661162313736876,4.0,2.28502069365565,113.17568251137016,South,103.2595165247208,A,0.6457411758739777,6.842735703073262,
313,Material_0313,C,84.48134649698883,144.7497213163078,17.47127848004136,10.0,1.4120767777688243,98.86746036565049,South,85.38035055543082,C,0.7299896132914453,,4.130646325366738
314,Material_0314,B,142.2804232055674,153.07407531835074,30.648354850538244,5.0,1.2872301817818768,8.958722531166668,,104.21555493646989,A,1.1180906231649903,55.25026039353879,5.937870697310568
315,Material_0315,C,112.8046085821415,141.00576072767686,19.600428108394286,6.0,1.3771039115957442,,South,123.69620621969617,C,,97.69456749382117,15.45310914505916
316,Material_0316,B,89.11484318681023,123.99989676706161,9.948333767535406,7.0,3.331477444768171,4.714740372696424,West,69.12832119812533,B,0.9647237562500374,51.36333677000574,
317,Material_0317,B,86.63492435797684,156.7461868786691,,8.0,1.2066487033159587,16.88196376606921,South,62.00644635433993,A,1.1094615860107644,28.425153071282416,
318,Material_0318,B,143.60153431353103,167.67762598277636,47.08962770191749,,2.3477074998561536,179.24363585513152,West,68.5462161914407,B,0.9218583923674969,78.09806022141818,
319,Material_0319,B,85.10722952182893,106.38403690228616,37.46644969692449,1.0,4.012798807656917,40.880692330408955,North,53.00699940068313,A,,86.36762394092415,11.369031966204206
320,Material_0320,B,84.31419918540195,206.4372951898508,19.4723983831216,5.0,2.1773926660615124,23.361313047651425,East,91.82429569233383,C,1.4855193569028655,11.71281147807563,0.633526268550815
321,Material_0321,A,87.39439548712429,146.05647470862954,32.32124126943238,9.0,,109.78353184210503,East,47.801935973126255,B,0.8671157673405353,40.48383363765493,
322,Material_0322,C,91.54646173418479,150.7539849177939,16.722355715640738,5.0,3.981868152828221,30.177787125137844,West,105.30028468143395,B,1.278577186933267,53.97968327429344,5.564146871801604
323,Material_0323,B,59.66648466897169,178.32857693026227,,10.0,1.9833085305328653,18.934243202074803,North,66.55636727653024,C,0.8256464921874532,45.20506542809792,14.877901266031667
324,Material_0324,C,72.44044160547405,159.32864525054006,12.651388929379834,,3.915288720370982,141.69728003834547,West,107.17415597688317,B,,,
325,Material_0325,C,69.87577699743797,188.1254653565298,43.87937466386529,9.0,3.991106553088403,94.69547925116116,West,28.859234033591036,B,0.8884636426109965,62.69643569699894,
326,Material_0326,B,76.96607304687615,161.48496660807297,17.514050755388354,8.0,2.5898157026681075,92.7887864726012,North,72.29624744592338,C,0.8425392295096077,18.247575859158353,
327,Material_0327,A,98.95945337839656,125.50250501438248,17.784157098336067,6.0,1.841681934966073,35.9011766641219,South,54.13979168487493,A,0.5218513772077787,,16.083937492182883
328,Material_0328,B,107.02644197609563,164.46014100824408,17.289180510894823,9.0,3.0850832275674764,77.89885132321074,South,107.06709845176405,A,0.8600209378545035,,
329,Material_0329,A,83.40076136573883,104.25095170717353,52.042895645597795,5.0,,9.883133161593726,,113.58049597007656,B,1.3894899903995301,90.89968679225561,10.222599647040163
330,Material_0330,C,70.04937877783627,154.34238823106094,45.28516329139822,7.0,,42.574677548217664,West,33.118422053012466,B,1.1903933385936836,,
331,Material_0331,A,129.5296719542975,148.67080037422156,60.90955851834726,,1.6916899905090448,206.27914029573046,East,97.31723116667574,C,0.6454228590954398,95.16091638050163,
332,Material_0332,A,93.58033467323473,141.67532570909842,18.550141087134673,4.0,3.7310276989340796,17.19205615117094,West,101.37374707317814,B,1.0911550046227392,70.33670617276071,5.623602799586363
333,Material_0333,A,98.51608871042701,144.85849954244276,23.2850667800602,10.0,2.7088121091273383,79.07954553205305,South,86.51369050421653,C,1.3922308599488715,,
334,Material_0334,C,59.78083054407555,74.72603818009443,9.409113353398958,8.0,3.366115189421492,33.71415234301492,North,91.76326618824044,A,1.2000340409648556,43.78108463695965,
335,Material_0335,C,66.31833935313105,128.05100369036154,42.033512343440734,7.0,3.9362561400924316,2.0309800846369788,North,90.32110029551129,B,0.6486843923566967,20.955243025624902,2.872995432532504
336,Material_0336,A,111.47229238552151,153.71379604564459,11.202200412051885,8.0,3.0597894060577793,71.9888494260086,North,97.3901696400024,B,1.3678324967344966,,10.412646479166163
337,Material_0337,A,104.99356624639168,156.39425567989602,22.384925909989622,10.0,4.2559358982932345,9.230357001051548,South,58.150659190473206,C,0.8015440132888654,51.50988998057014,29.533283124180578
338,Material_0338,B,87.11439549036935,108.89299436296167,11.603986886610384,10.0,3.888622317266511,49.91214194711254,West,104.00988688880034,C,0.9540761443123418,27.286620750725234,
339,Material_0339,A,108.67505931723454,200.62831363458804,14.962792007207268,8.0,3.4602933600740426,4.477868621467915,North,84.18692671790858,C,1.0261427596891464,32.07008303671421,15.240893894320893
340,Material_0340,B,92.28240485713599,115.35300607141997,13.215214566017618,9.0,,146.7482278008964,East,82.98667679539602,C,1.3505066043781953,93.57635595611686,12.982604133339352
341,Material_0341,A,80.86780047246052,188.77828802106947,14.82125604517334,10.0,4.343796443646273,17.246063572822454,North,91.33249898482141,B,,72.7720339270297,20.423742372905956
342,Material_0342,B,84.07009134994547,167.0877744748674,,7.0,,12.839198126746759,,54.58462422340919,A,1.4296528777905562,71.43468126562455,20.034923738728434
343,Material_0343,C,81.30578420725706,124.15090760624787,15.269625634685793,7.0,1.5478604952371793,6.913496033480334,South,48.93115630501187,A,,78.9997461063927,7.882410078541632
344,Material_0344,A,83.33568642519236,221.0124357043805,30.467695424492376,10.0,2.9529645177337223,145.94059253162726,East,77.57935675394248,B,1.4218884855854572,,
345,Material_0345,A,80.87838618080447,102.2545267297408,11.560205078814384,7.0,2.035554967882018,62.223031352672386,East,110.87077862761596,B,0.5543869660015723,84.36669108854682,
346,Material_0346,A,135.67049593322656,186.76616694440006,22.42711490195144,7.0,4.0180932297022585,67.67410861472302,North,56.292347425990286,A,0.7657736568174354,82.25739987699069,
347,Material_0347,A,142.61512743969564,190.02329272171914,36.928351012173366,6.0,3.8865185440188,34.59785059261369,West,83.50308881332948,B,1.014987854727833,52.18005716703238,19.065388006473647
348,Material_0348,B,82.87761118751571,123.1751916369342,15.53975870924435,10.0,1.5635404822815948,32.1919323260347,North,65.66632184127845,B,0.979925689004394,98.9328539333951,11.86688894939596
349,Material_0349,A,75.02933280687314,205.69861200257316,14.027792700633197,4.0,4.508109085046549,5.827884253527923,East,62.980431414940924,A,1.104709793887392,35.95789302911732,4.768525145843457
350,Material_0350,C,114.14246669159212,139.99813941604188,17.898871880231155,1.0,1.7238922559120091,41.03097354337379,North,90.01496731953684,B,,83.47251245895248,5.628765654806087
351,Material_0351,C,83.43330867157087,161.5477451711943,36.22909785790621,5.0,4.18903610259243,14.178958053045681,West,95.18750998778904,C,1.4343756796404208,39.90129202031086,14.201975293702162
352,Material_0352,A,118.98795453266533,160.41287355084881,22.132648265530076,6.0,2.8279214385120195,188.92999643436661,South,64.24897062073558,B,0.740548848214587,46.15169160008727,4.423810474473619
353,Material_0353,C,106.087690625539,144.62765034117808,15.40039029140552,5.0,2.313089174232605,79.62435464255243,East,107.74500511933566,C,,65.4653066579479,21.49779298217204
354,Material_0354,A,54.527676550083044,182.43233092639127,25.58326241118253,8.0,,26.63584665843323,West,88.45007252985076,C,,50.42097620237891,3.8523019261626956
355,Material_0355,A,146.42515603990185,181.73954882208852,11.575073213373893,5.0,1.6704570245865176,8.204906358805339,,75.16644070973459,B,,83.89179683100436,27.997332684309647
356,Material_0356,C,64.04697685637822,80.05872107047277,28.23831532517542,6.0,3.647562218803601,,East,86.95036071810537,B,1.1095608219048099,73.73961000448521,10.767296506572631
357,Material_0357,A,81.61633928546841,202.1736097151261,24.638337230278804,7.0,3.201721551788482,6.508496267788437,North,120.72695029312433,B,1.1817359520656108,9.38832490545378,8.398078711475712
358,Material_0358,C,66.80025638285842,83.50032047857303,17.220417855791066,4.0,1.4883416866049308,10.494942142920355,North,95.07061502201365,C,,43.85593945230908,28.075264694248474
359,Material_0359,B,108.57596172174715,191.3018481736663,13.206473166303375,,1.4507914417533008,11.882444707657372,South,66.02606129482383,B,1.1942318788231372,28.248989214539975,4.063735344830884
360,Material_0360,A,110.03370369961075,195.06820547310332,12.892677813494128,8.0,1.2892422990911658,40.6969336601379,,79.62585009445957,B,,34.3380953188549,17.074102324897055
361,Material_0361,B,85.08907423311366,106.36134279139208,26.243246196286787,6.0,3.9750693894941764,77.33645649137036,North,82.62537742343011,A,1.3526322327715399,,27.42816796922364
362,Material_0362,C,106.8539427854533,133.56742848181662,,9.0,,18.866838175973317,West,93.30713575289909,C,0.6400256894698856,89.81302373968664,
363,Material_0363,B,94.69158317517852,105.77181326056257,14.604739896699485,11.0,1.2337239634183006,4.4235210042466,North,84.79095441738463,B,,49.86629661122735,8.344437167056498
364,Material_0364,B,76.05108266384639,141.40315878845058,25.259273402847203,,3.241080302387892,31.2313109491939,South,117.9064781790434,C,0.5752576013082058,83.15800072081481,
365,Material_0365,C,58.62042315956418,137.67862863257034,7.074427281907263,5.0,1.3387046209707596,68.93818760533935,North,75.4662714259766,B,1.0452110788174003,45.80233725888769,2.699260553520979
366,Material_0366,B,78.07209880174243,181.18642129077358,14.994614970387392,6.0,4.614983082435767,,,45.401886051464146,C,1.169745807425639,99.61533365524627,6.56782759114622
367,Material_0367,B,99.00619081378609,202.41234984478433,19.776028720493432,5.0,4.628469676720529,12.41823153470042,North,84.29057138994503,C,1.4412216350952907,48.607572349788704,15.683430196365642
368,Material_0368,C,153.83673590553363,205.82735243159823,12.745245390526732,6.0,3.7929319592525204,147.08780504462544,East,71.17749601607785,B,1.239336195896001,79.04978610129558,
369,Material_0369,B,84.47166102891485,127.51327893686792,12.575453923181438,6.0,4.7047556857577995,154.1230686493962,South,49.9193801970231,C,1.0411029164541512,,14.80928400715268
370,Material_0370,C,106.71363854916696,141.63112505021888,14.383910014499502,9.0,4.245812121654762,232.6431409565313,,65.92952036665773,C,,57.40480541192825,1.435127018975484
371,Material_0371,B,66.1299778489296,82.66247231116199,23.245146653647364,4.0,4.3141543037081975,82.42442841184045,,72.83224063645359,A,,42.10678148175351,5.642848362781171
372,Material_0372,C,94.21215787212196,117.76519734015244,18.28965301261843,6.0,,10.424088693285642,,102.79608432500972,A,1.0612056530988694,81.73699443206692,9.94128567724761
373,Material_0373,C,175.80797277620866,188.5940653238983,6.559303236308389,6.0,2.2242367928647035,11.911686931843203,West,50.335033642042504,C,1.0960985276700956,,11.192885321601977
374,Material_0374,B,84.07393681239039,214.62331294192927,6.956315303082481,6.0,1.8711964604656863,20.792838862158504,East,86.99570535150568,C,,79.77099956909363,15.611128389213606
375,Material_0375,B,85.31681672445333,100.62604512480311,14.82874328373792,7.0,2.3088000881557167,19.14599837455828,South,124.40961243042379,C,1.338482690565824,80.62894872423398,
376,Material_0376,B,101.04114370710738,126.30142963388423,25.250432720669355,9.0,3.5139817203562482,156.78162271389192,South,76.50276728646637,C,0.6851759388450591,22.473715542717397,18.114815521642058
377,Material_0377,A,120.45674468878934,148.94376972164292,5.084758718085493,10.0,1.6906261433295957,77.81239183810607,West,75.91519020669656,C,1.054842190371608,60.27797689747002,5.2151215688535855
378,Material_0378,A,155.401219772081,161.20644635278427,,6.0,2.0345609465492864,64.36931347150966,East,94.39553038955397,B,1.222233256187194,28.067639244038624,
379,Material_0379,A,117.51784555977892,117.61585920313416,15.438680355511234,8.0,2.8722434511818578,10.287486735519288,North,90.44363191827215,C,1.403976171876577,83.41253328719324,12.18123007197541
380,Material_0380,C,89.22123727638821,166.96244177856357,40.21213794995757,8.0,1.9322003940984622,120.13439460292699,West,108.3512444780804,A,,99.55160646199009,6.2620621984203755
381,Material_0381,B,117.71964492076928,131.04642611716335,16.568264593905905,6.0,3.3545746788642465,87.97537392330021,,76.65777744202646,C,1.008740289430142,,2.540965233705988
382,Material_0382,C,133.26110741748724,149.42190916486882,24.324753450307945,9.0,4.69270411382532,8.934916908932262,East,94.04385823299259,C,1.1431614511633417,65.74229391886975,6.914008360183131
383,Material_0383,A,124.61446543592092,171.851369920148,21.555447526206795,6.0,3.992357462812506,102.46320749592974,South,94.36201577748041,C,0.894237736129301,32.12257699557547,12.451405711811823
384,Material_0384,B,115.21822093321893,150.2568907924375,6.9220831675214605,,3.665706456595652,15.889715554655762,West,73.28888213697394,B,,10.180888507277217,3.1702312045710928
385,Material_0385,C,132.00024068767462,132.54456437893725,29.491544888525794,5.0,,4.216371599657654,West,77.72039620035943,A,1.4062657925730495,90.6027048647427,21.592799466686763
386,Material_0386,B,135.0788677133702,145.61560784296677,22.369496171221815,5.0,2.9517916370282595,53.475345457570754,East,79.7760165708046,B,,92.61775324294189,15.7984179927497
387,Material_0387,C,141.4647697311258,146.4654816317866,25.897186147177425,,1.7462554385386388,53.03760474898659,West,55.24600370719168,C,1.3954140580670198,92.97821449265392,7.0597338582858935
388,Material_0388,B,119.46129662768928,135.19955880471488,143.03921926019564,11.0,4.578841821707462,4.987260527617045,West,72.22643213092721,C,0.6383708618136382,75.7792822961141,3.2794149549163447
389,Material_0389,A,94.98645759049437,139.6481574933159,7.084742515289517,7.0,1.9941440080513453,19.198769424158826,,109.92329053533759,B,1.3500840213306362,45.111565700277424,10.955004222378387
390,Material_0390,A,104.40141059299968,213.94588682018866,47.57694641386386,5.0,1.365235510312643,246.78424597993885,South,100.75433231342234,C,1.4483637310214803,98.63720294976955,4.287289228337191
391,Material_0391,B,136.1952689952507,172.43677791764955,17.396625320277504,2.0,4.000060716914781,56.72648324593245,North,68.40128168569018,C,0.8612496945736047,,3.3095791210302328
392,Material_0392,C,75.49192987038292,138.18078727883358,23.188685185935665,5.0,1.7024621373246656,65.48058767849705,North,79.68515702934734,A,1.0186462894216692,,4.172719742192471
393,Material_0393,A,111.06019926618704,177.87817618042942,19.633629315131316,6.0,2.487583998164704,11.971096760173108,East,99.42779778855086,B,,83.44544407029991,9.003483618853846
394,Material_0394,A,88.19983563017918,136.6472204097596,16.2465703855015,7.0,1.113139713163919,4.102932428592383,West,88.8681137508444,C,,,12.735742482469778
395,Material_0395,A,100.86234468804453,196.92498550346565,15.105871901502478,8.0,1.5482717701617923,16.210504530257364,South,95.99821904981609,C,1.4934835217062494,,
396,Material_0396,B,138.35355587821897,164.78568768792377,23.68292602877324,6.0,1.6928145230396483,14.310716518497884,South,90.68256237589348,C,0.9557133651568284,63.127383811329416,15.660568140773552
397,Material_0397,B,105.7329720405971,145.70791423983084,9.406614872833435,8.0,1.2176405110007118,,,84.30822805460247,C,1.2139427112073777,54.1279459087231,
398,Material_0398,C,101.39309644468446,167.9086770324111,29.232747884715724,12.0,,10.706361159885606,West,76.68214634307233,C,,,
399,Material_0399,C,59.20431577060242,87.16495391726002,16.31202877904588,3.0,4.348031183212469,,South,56.09782879479589,A,0.9941004157584394,,12.24240631358144
400,Material_0400,C,83.94344099488625,104.9293012436078,11.41542293927039,7.0,2.493261625463764,19.88254661114457,South,93.84469770936515,B,1.356983805711376,,9.217624245866759
401,Material_0401,B,81.79439979523022,102.24299974403777,,4.0,4.498305906872803,85.8358508836244,West,75.5649596398518,A,1.0461545912071966,56.927846863224055,
402,Material_0402,B,124.57417903243862,155.71772379054826,37.65909937948698,10.0,1.853386298240506,10.163824359080397,East,47.042262122863114,A,0.9116507968016314,90.23314054231221,10.528085375985468
403,Material_0403,C,90.76665295140998,219.30059997940367,15.368692052383722,11.0,2.301561694244958,31.23958555625722,South,69.08682013577136,B,0.607823673851947,59.799915744362494,1.0837278944111963
404,Material_0404,C,106.57450982991817,239.25200584770528,24.02816800717212,6.0,1.6029479721246735,1.0,West,97.04579378905625,A,0.8934135763504242,,7.4584660313424305
405,Material_0405,B,107.48151051132265,175.5220440576303,13.936647231188822,7.0,3.4822367816759945,32.858347379334155,North,41.67671237468109,C,,85.46869485311822,7.899325931457661
406,Material_0406,C,147.32359839290422,170.03377899777828,29.34026852815503,12.0,2.6794783634812274,2.872887566484133,,59.40950969608412,C,1.4212864116801072,99.73455519790289,
407,Material_0407,A,62.36615250711235,77.95769063389044,28.2969455971511,2.0,3.4531333873675947,190.21117503962483,North,82.74266802638432,B,0.7516794038603103,76.84455797696074,16.098961298124447
408,Material_0408,B,108.37064577311017,128.29304801063913,50.61785687207946,6.0,4.046699621576734,78.17356956175284,West,108.11437286788531,C,,82.42510696809585,11.462577645489274
409,Material_0409,C,118.23689529149618,118.48864992367044,18.39755963433774,8.0,,33.67815793981613,South,99.9995213786764,C,0.6539609941044262,66.51736854983797,10.098635524634027
410,Material_0410,B,105.59827369469075,125.16609606995536,28.059504119773838,8.0,3.5105214196071515,4.528376896389675,East,110.03269237259947,C,1.1907228942289687,,3.995322994511954
411,Material_0411,A,86.60699156348416,143.27424725660842,21.094951991909557,,4.741001257577332,44.879023381624165,East,84.15563697452434,C,1.4601884300099253,92.36575819966055,16.361119348162813
412,Material_0412,B,105.82269978694923,131.1163768921149,38.39533204711666,6.0,2.1962572384353725,71.09892690577318,South,75.81639131065933,A,1.1409522198481756,80.74173814860879,11.338284925720911
